4.963033271937895563e-01 1.408171341328252613e+00
5.680655405492794907e-01 1.372086016087599836e+00
9.067083936207311901e-01 2.445996241198627352e+00
3.388791743969938319e-01 1.235446197041571992e+00
5.369811881147870114e-01 1.425532483666639871e+00
2.831002805190677152e-01 1.167357179476707696e+00
8.970165930561853074e-01 2.476588564811049498e+00
9.090343323867100533e-01 1.965817340521098577e+00
4.524152038846919188e-01 2.258473132170648601e+00
3.288299231069770068e-01 9.374666064339812754e-01
5.092697128483003599e-01 2.615012613681405362e+00
3.750458201814269033e-01 1.925863340049347894e+00
4.741592893091485239e-01 7.150734352050219789e-01
1.468355524604509021e+00 3.264291705305264468e+00
5.138748875019660822e-01 1.524563189609657865e+00
6.807884209328195491e-01 1.523046848181855317e+00
8.374306821605820295e-01 2.177681017376857486e+00
4.236567342816002224e-01 1.228871571470682378e+00
3.891646874916878662e-01 1.811613127080573760e+00
5.897297083787965688e-01 1.366323606827536619e+00
4.768585412701479287e-01 1.271191723441621679e+00
3.194172076255189507e-01 1.357881572266278258e+00
5.139637657545357285e-01 1.796206406039300374e+00
5.501409189464069316e-01 9.859073465708918516e-01
1.110732896420196569e+00 2.471586391037652763e+00
2.551605729084299723e-01 1.065951666800605935e+00
8.368068059111132273e-01 2.288843994615135991e+00
2.505267575019030635e-01 1.061388567039664776e+00
1.954188836203722968e-01 1.246326816804079751e+00
1.398682355401034805e+00 2.556851961729317946e+00
1.150444956809093533e+00 2.453533458996046690e+00
8.758835475327227948e-01 2.223519509758386192e+00
1.069969069166147202e+00 2.926864225232565175e+00
6.796310908499032521e-01 1.789625164435383331e+00
1.515695093520206704e+00 2.402439412274513852e+00
7.247326434572145537e-01 2.189299221328523615e+00
4.604579450100459437e-01 1.761623081420579995e+00
2.991719771678991169e-01 1.141315252371252198e+00
6.508359324145240876e-01 2.211713977514827345e+00
3.491725581974584047e-01 9.245311617354806666e-01
5.865609077491017453e-01 1.513613612449663526e+00
3.911968690532254822e-01 1.189663699912191452e+00
2.141367062607646699e-01 1.082797524524778732e+00
6.730288144311775689e-01 2.246760407038514540e+00
4.689553997986760647e-01 1.411657236942814642e+00
4.929671621832372730e-01 9.948774498130683597e-01
1.953167068789635752e-01 1.442899379908809010e+00
8.299387915661086135e-01 1.928409557291542509e+00
3.178688781631210936e-01 1.171991846787316494e+00
4.816850780884420202e-01 1.217187873134728093e+00
5.198680238147275201e-01 1.880238467335787700e+00
5.934656715798479754e-01 2.016966521463977813e+00
9.625995428709905877e-01 2.136561907442302566e+00
5.524922326776100512e-01 1.738165762266487002e+00
6.469777773214139271e-01 1.369814431791099407e+00
7.001868079294598646e-01 1.077682547741540375e+00
8.501873231546683840e-01 2.863636017611580709e+00
8.026283810110121930e-01 2.120119708087911725e+00
9.329596149291145002e-01 2.331098145577271463e+00
1.048977371070596520e+00 2.289524448905496001e+00
5.558605034326604688e-01 1.451313451986788516e+00
4.646433904655045688e-01 2.239967150388839645e+00
4.089232541665693832e-01 1.025635197858319136e+00
8.491361619402181260e-01 2.213368296418336545e+00
2.433377167866828950e-01 1.682660247766176287e+00
5.586318429997912949e-01 1.234567635640080985e+00
5.044328297340756606e-01 1.720286965798731860e+00
6.395894391128725820e-01 1.597453929565670672e+00
1.091732371976045224e+00 2.921202794599591090e+00
4.958302263483859162e-01 1.400128846632079149e+00
3.193586001701248511e-01 7.094516360158592549e-01
2.016092072634740884e-01 8.713765256503172019e-01
6.100033681587990753e-01 1.472885403088100675e+00
7.944866077961609818e-01 1.846874161788209623e+00
5.958862220956673283e-01 1.636275859188338400e+00
8.945350287594568961e-01 2.352430020345566586e+00
7.164065396476498870e-01 2.096781505357102837e+00
4.020869151404460329e-01 3.283652707756530731e+00
3.739621964306957258e-01 1.150093792455016750e+00
1.349358963322527805e+00 1.924413832007566327e+00
1.032216523937903752e+00 2.217277440104499675e+00
8.916969525755290560e-01 2.252200398011102056e+00
4.550026373480373088e-01 1.386676751733610269e+00
4.252413725308619163e-01 1.206905741632787965e+00
6.204089749168062440e-01 2.024644861823712283e+00
1.163060137759693191e+00 3.034559056087429152e+00
7.069918455973432936e-01 1.928616413397473472e+00
4.146278607183074283e-01 1.662615044410591825e+00
8.057843955690661142e-01 1.205834316341888535e+00
5.798518137914276949e-01 1.779446978605476515e+00
4.512791036783049270e-01 1.596182840872221620e+00
7.319779084128867908e-01 1.277362608203839400e+00
5.911501220069304008e-01 2.095014114562735230e+00
4.307160015396077068e-01 1.347773156545849504e+00
